"Format","AIM CSV File"
"Venue","concordia"
"Vehicle","Corsa"
"User","Joaco"
"Data Source","AIM Data Logger"
"Comment",""
"Date","08/12/16"
"Time","19:19:14"
"Sample Rate","10"
"Duration","803.523"
"Segment","Session"
"Beacon Markers","183.098, 276.197, 369.415, 474.111, 567.579, 661.528, 803.523"
"Segment Times","3:03.098","1:33.099","1:33.218","1:44.696","1:33.468","1:33.949","2:21.995"

"Time","Distance","Internal Batte","Battery","GPS_Speed","GPS_Nsat","GPS_LatAcc","GPS_LonAcc","GPS_Slope","GPS_Heading","GPS_Gyro","GPS_Altitude","GPS_PosAccuracy","GPS_Latitude","GPS_Longitude","GPS_Elevation",
"Time","Distance","Internal Batte","Battery","GPS_Speed","GPS_Nsat","GPS_LatAcc","GPS_LonAcc","GPS_Slope","GPS_Heading","GPS_Gyro","GPS_Altitude","GPS_PosAccuracy","GPS_Latitude","GPS_Longitude","GPS_Elevation",
"sec","km","V","V","km/h","#","g","g","deg","deg","deg/s","m","m","°","°","cm",
"","","1","2","3","4","5","6","7","8","9","10","11","12","13","14",

3.700,0.013,4.149000,0.000000,23.690001,8.000000,0.129555,0.262966,-1.554630,20.765203,10.792367,122.000000,3.152100,-34.694812643519,-58.461711822267,22.24
3.800,0.014,4.149000,0.000000,24.629002,8.000000,0.147260,0.232183,-1.604649,21.689270,11.808566,122.000000,3.109500,-34.694806673245,-58.461708560530,22.22
3.900,0.015,4.149000,0.000000,25.381001,8.000000,0.159930,0.198743,-1.615535,21.887400,12.405588,122.000000,3.100000,-34.694800645717,-58.461705023609,22.20
4.000,0.016,4.149000,0.000000,26.010000,8.000000,0.165672,0.165481,-1.586314,22.647142,12.569225,122.000000,3.091500,-34.694794603810,-58.461701283267,22.18
4.100,0.017,4.149000,0.000000,26.535000,8.000000,0.165232,0.136209,-1.566204,23.170021,12.303831,122.000000,3.072600,-34.694788575226,-58.461697373140,22.16
4.200,0.018,4.149000,0.000000,26.959999,8.000000,0.157610,0.113061,-1.435054,23.537518,11.581445,122.000000,3.070000,-34.694782517233,-58.461693282880,22.14
4.300,0.019,4.149000,0.000000,27.092001,8.000000,0.143296,0.099168,-1.025389,24.499628,10.367233,122.000000,3.051600,-34.694776545205,-58.461689117101,22.12
4.400,0.020,4.149000,0.000000,27.476000,8.000000,0.122353,0.095752,-0.689406,25.065023,8.717115,122.000000,3.050000,-34.694770582892,-58.461684834349,22.10
4.500,0.021,4.149000,0.000000,27.883999,8.960000,0.100901,0.098046,-0.395135,25.591000,6.989991,122.000000,3.040400,-34.694764583360,-58.461680468715,22.07
4.600,0.022,4.149000,0.000000,28.194000,9.000000,0.080073,0.100646,-0.114157,26.116974,5.439796,122.000000,3.020400,-34.694758523169,-58.461676016172,22.04
